"MABP" "CBFV" "gamma" "nu" "cost" "train.cor" "test.cor" "fold"
"33" 5 4 0.125 0.3 512 0.9868 0.502756723432821 2
"34" 6 2 0.125 0.7 16 0.9848 0.502616920543689 2
"35" 6 3 0.125 0.9 32 0.9856 0.502459373647171 2
"36" 6 4 0.125 0.2 128 0.9861 0.502371396973761 2
"37" 6 4 0.125 0.9 32 0.9858 0.50231904112 2
"38" 6 4 0.5 0.6 1 0.9842 0.501968798545912 2
"39" 5 4 0.03125 0.1 10000 0.9853 0.501701562949541 2
"40" 6 3 0.5 0.9 4 0.9861 0.50157269001472 2
"41" 6 1 0.001953125 0.9 64 0.9425 0.501552794884524 2
"42" 6 4 0.5 0.2 1 0.9814 0.501339903511216 2
"43" 5 3 0.125 0.3 1024 0.9865 0.501331431176618 2
"44" 6 3 0.125 0.5 64 0.986 0.501175992356735 2
"45" 6 3 0.5 0.6 1 0.984 0.500896743399716 2
"46" 6 3 0.125 0.7 512 0.987 0.500684524337974 2
"47" 6 4 0.125 0.5 32 0.9858 0.500558278903839 2
"48" 6 4 0.5 0.8 0.5 0.9824 0.50045846028203 2
"49" 6 4 0.125 0.8 8 0.985 0.500408782709153 2
"50" 6 3 0.125 0.7 256 0.9868 0.499972727559701 2
"51" 6 4 0.5 0.7 2 0.9858 0.499806558004682 2
"52" 6 4 0.5 0.5 2 0.9855 0.499747070079631 2
"53" 6 3 0.125 0.8 128 0.9863 0.499654817717127 2
"54" 6 2 0.125 0.7 32 0.9851 0.499444430093979 2
"55" 5 3 0.125 0.2 10000 0.9867 0.499361303883587 2
"56" 6 3 0.5 0.8 4 0.9862 0.499197147484761 2
"57" 5 3 0.5 0.9 2 0.9851 0.49913052467947 2
"58" 6 2 0.5 0.6 0.5 0.9827 0.499113379670641 2
"59" 6 4 0.125 0.7 64 0.9865 0.498914754026967 2
"60" 3 4 0.001953125 0.5 16 0.965 0.498889458962723 2
"61" 3 4 0.00048828125 0.5 64 0.9649 0.498870668839787 2
"62" 6 4 0.125 0.6 32 0.9859 0.498820241923502 2
"63" 3 4 0.001953125 0.4 16 0.9632 0.498664945156167 2
"64" 6 2 0.5 0.9 0.5 0.9829 0.498628040618558 2
"65" 6 3 0.125 0.8 8 0.985 0.498597383766198 2
"66" 6 3 0.125 0.5 32 0.9855 0.498528294695426 2
"67" 6 1 0.00048828125 0.9 512 0.9427 0.498469710375842 2
"68" 6 2 0.5 0.7 1 0.9842 0.498358040475485 2
"69" 3 4 0.00048828125 0.4 64 0.9633 0.498342474658998 2
"70" 6 4 0.125 0.6 16 0.9853 0.498255476804031 2
"71" 6 1 0.0078125 0.9 16 0.9429 0.49813773771641 2
"72" 5 4 0.125 0.9 16 0.9851 0.497953183389968 2
"73" 6 4 0.03125 0.5 512 0.9856 0.497784089787532 2
"74" 6 3 0.125 0.2 1024 0.9865 0.497495216655198 2
"75" 6 2 0.125 0.5 32 0.985 0.497449593932193 2
"76" 7 1 0.001953125 0.9 32 0.9427 0.497348143560136 2
"77" 5 3 0.5 0.9 1 0.9839 0.497345920166878 2
"78" 6 2 0.125 0.6 256 0.9861 0.497333067808811 2
"79" 3 4 0.0078125 0.5 4 0.9651 0.497310373701009 2
"80" 3 4 0.0078125 0.4 4 0.963 0.497255733212702 2
"81" 3 4 0.001953125 0.6 16 0.9666 0.497234816963939 2
"82" 6 2 0.5 0.8 1 0.9842 0.497076271521709 2
"83" 7 1 0.00048828125 0.9 256 0.9429 0.4970473451435 2
"84" 3 4 0.00048828125 0.6 64 0.9667 0.496935135815227 2
"85" 6 2 0.5 0.8 0.25 0.9802 0.496925453319392 2
"86" 3 4 0.00048828125 0.7 64 0.9676 0.496833381728148 2
"87" 5 4 0.125 0.3 128 0.9862 0.496753319588465 2
"88" 3 4 0.0078125 0.9 4 0.9682 0.496735011394462 2
"89" 3 4 0.00048828125 0.9 64 0.968 0.496721350339878 2
"90" 6 3 0.125 0.6 32 0.9856 0.496717261418141 2
"91" 6 4 0.125 0.8 128 0.9868 0.496685083172366 2
