"MABP" "CBFV" "gamma" "nu" "cost" "train.cor" "test.cor" "fold"
"168" 4 2 0.00048828125 0.2 512 0.9071 0.632251444216127 1
"169" 8 4 0.00048828125 0.3 64 0.8736 0.632242608158392 1
"170" 8 2 0.001953125 0.5 32 0.8962 0.632239365190469 1
"171" 8 4 0.001953125 0.6 32 0.8981 0.632226121316124 1
"172" 8 2 0.03125 0.2 32 0.9159 0.632225545929786 1
"173" 8 2 0.001953125 0.6 64 0.9069 0.632222766527167 1
"174" 8 4 0.001953125 0.3 128 0.9115 0.632213482709775 1
"175" 8 3 0.00048828125 0.8 32 0.8675 0.632209044405036 1
"176" 8 4 0.001953125 0.3 16 0.8737 0.632201665257804 1
"177" 8 4 0.001953125 0.6 64 0.9085 0.632198465667676 1
"178" 8 4 0.00048828125 0.8 256 0.9077 0.632197815176543 1
"179" 8 1 0.001953125 0.9 16 0.8916 0.632182628066588 1
"180" 8 4 0.001953125 0.4 64 0.9047 0.632157905174841 1
"181" 8 4 0.00048828125 0.5 128 0.8969 0.632154217991818 1
"182" 8 1 0.00048828125 0.4 128 0.9 0.632136140831724 1
"183" 8 2 0.001953125 0.4 64 0.903 0.63212872651144 1
"184" 8 3 0.001953125 0.2 1024 0.9165 0.632105326942172 1
"185" 8 1 0.001953125 0.4 64 0.9037 0.632102352030916 1
"186" 8 1 0.00048828125 0.3 128 0.8966 0.63208495761113 1
"187" 8 4 0.00048828125 0.7 64 0.8839 0.632081188378443 1
"188" 8 3 0.001953125 0.8 8 0.8673 0.632052940249769 1
"189" 8 2 0.00048828125 0.7 64 0.8845 0.632048852974302 1
"190" 8 1 0.001953125 0.4 32 0.9 0.632033537825155 1
"191" 8 3 0.001953125 0.7 16 0.8832 0.632010560070345 1
"192" 8 2 0.00048828125 0.4 128 0.8933 0.632004214384688 1
"193" 8 3 0.00048828125 0.9 32 0.8671 0.631979867625079 1
"194" 8 3 0.00048828125 0.9 128 0.8968 0.631975189790321 1
"195" 8 2 0.0078125 0.8 4 0.8839 0.631974637864207 1
"196" 8 4 0.00048828125 0.9 32 0.8672 0.631958063656764 1
"197" 8 3 0.00048828125 0.6 256 0.9069 0.631949820116585 1
"198" 8 4 0.00048828125 0.8 32 0.8676 0.631914505755378 1
"199" 8 2 0.00048828125 0.5 128 0.8961 0.631885787597257 1
"200" 5 1 0.03125 0.1 16 0.9053 0.631842950572637 1
"201" 8 2 0.001953125 0.2 512 0.9152 0.631842087761594 1
"202" 8 4 0.00048828125 0.7 256 0.9081 0.631837874686378 1
"203" 8 4 0.001953125 0.7 16 0.884 0.631830875143884 1
"204" 8 2 0.001953125 0.3 64 0.901 0.631825484145848 1
"205" 8 4 0.00048828125 0.8 512 0.9132 0.63182022303253 1
"206" 8 1 0.001953125 0.3 32 0.8965 0.631815418970798 1
"207" 8 3 0.001953125 0.9 8 0.8669 0.631808676901907 1
"208" 8 4 0.0078125 0.8 8 0.897 0.631799149576864 1
"209" 8 4 0.0078125 0.3 4 0.8739 0.63177650981867 1
"210" 8 1 0.0078125 0.8 8 0.8992 0.631773641627507 1
"211" 8 2 0.001953125 0.4 32 0.8932 0.631770284270451 1
"212" 8 4 0.001953125 0.8 8 0.8675 0.631764256774719 1
"213" 8 4 0.001953125 0.5 32 0.8967 0.631761979313777 1
"214" 8 4 0.001953125 0.3 256 0.9163 0.631759832306714 1
"215" 8 3 0.001953125 0.5 32 0.8953 0.631758379244408 1
"216" 8 4 0.00048828125 0.3 512 0.9114 0.631757954923206 1
"217" 8 4 0.0078125 0.9 4 0.881 0.631748514623643 1
"218" 8 2 0.00048828125 0.3 256 0.9009 0.631746383849968 1
"219" 8 2 0.00048828125 0.4 512 0.9111 0.631743092777812 1
"220" 8 1 0.0078125 0.9 8 0.8996 0.631740143726283 1
"221" 8 2 0.00048828125 0.6 512 0.9122 0.63173823209748 1
"222" 5 1 0.00048828125 0.4 1024 0.9078 0.63172878565115 1
"223" 8 4 0.00048828125 0.3 256 0.9014 0.631725495851149 1
"224" 8 4 0.0078125 0.8 4 0.884 0.631714195568444 1
"225" 8 4 0.001953125 0.9 256 0.9168 0.631712055361229 1
"226" 4 2 0.0078125 0.2 1024 0.9178 0.631697960444185 1
"227" 8 3 0.00048828125 0.3 64 0.8741 0.631690526308581 1
"228" 8 3 0.0078125 0.8 2 0.8678 0.631689883499657 1
"229" 8 2 0.001953125 0.7 16 0.8844 0.631678922743335 1
"230" 8 4 0.001953125 0.9 8 0.8669 0.631675142377064 1
