0.715819	0.524378	0.157461
0.704742	0.586401	0.163232
0.684666	0.657048	0.171476
0.673936	0.669652	0.177246
0.674628	0.652239	0.183842
0.686743	0.632007	0.196208
0.711665	0.643615	0.216818
0.748702	0.700663	0.254740
0.813084	0.828690	0.347073
0.857044	0.951907	0.445177
0.778124	0.904975	0.434460
0.639668	0.759536	0.355317
0.548287	0.632504	0.283594
0.497058	0.549751	0.226710
0.470059	0.544444	0.193734
0.474213	0.575954	0.181368
0.522326	0.592537	0.192086
0.578747	0.599171	0.211047
0.602285	0.598673	0.229184
0.625476	0.593201	0.244848
0.670820	0.584743	0.255565
0.724818	0.631343	0.290190
0.776047	0.766169	0.361913
0.815507	0.879270	0.417147
0.825545	0.916750	0.424567
0.752856	0.865008	0.370981
0.613361	0.750415	0.272053
0.490481	0.672803	0.195383
0.415369	0.646434	0.158285
0.413638	0.640464	0.167354
0.467290	0.645771	0.205276
0.530633	0.652736	0.227535
0.589477	0.657711	0.235779
0.632053	0.654561	0.243199
0.656629	0.655390	0.250618
0.650744	0.674959	0.251443
0.663551	0.735489	0.271228
0.778816	0.884245	0.347898
0.882312	1.000000	0.417147
0.841468	0.940133	0.402308
0.716511	0.806799	0.342127
0.547248	0.679602	0.259687
0.399446	0.589718	0.177246
0.338872	0.577778	0.117065
0.330218	0.600498	0.075845
0.353410	0.629022	0.054411
0.391485	0.645108	0.063479
0.430945	0.634660	0.107997
0.479751	0.615755	0.150866
0.538941	0.604643	0.171476
0.612669	0.648093	0.197032
0.695742	0.757546	0.235779
0.769470	0.881426	0.297609
0.790585	0.967330	0.349547
0.656282	0.912604	0.305853
0.451021	0.775622	0.206925
0.323641	0.662355	0.132729
0.286258	0.591045	0.095631
0.354794	0.584909	0.108821
0.464174	0.602653	0.144270
0.534441	0.592869	0.170651
0.585324	0.579436	0.187964
0.631707	0.585572	0.198681
0.675320	0.588557	0.202803
0.719280	0.572305	0.207749
0.761509	0.615589	0.250618
0.800969	0.759204	0.351195
0.838699	0.864345	0.442704
0.857736	0.874461	0.487222
0.782970	0.791045	0.436933
0.640014	0.657877	0.323166
0.517134	0.581426	0.251443
0.442021	0.558541	0.224237
0.442368	0.551741	0.210223
0.493250	0.554229	0.211871
0.557979	0.563184	0.236603
0.612323	0.564345	0.268755
0.622361	0.535489	0.291838
0.624438	0.510614	0.301731
0.651437	0.521559	0.288541
0.718242	0.607629	0.327288
0.833160	0.796020	0.472383
0.864313	0.884411	0.567189
0.761855	0.791045	0.541632
0.651437	0.667164	0.465787
0.581516	0.573632	0.376752
0.559709	0.533831	0.334707
0.577016	0.544444	0.340478
0.601938	0.566169	0.343776
0.605746	0.583416	0.338829
0.540325	0.576783	0.323990
0.446867	0.559701	0.302556
0.388716	0.549420	0.275350
0.357563	0.569320	0.248145
0.340948	0.650249	0.231657
0.349948	0.767828	0.248969
0.393216	0.897347	0.316571
0.422291	0.936318	0.347073
0.411561	0.834992	0.297609
0.395985	0.706468	0.250618
0.392177	0.604643	0.234130
0.415023	0.551410	0.220115
0.462790	0.550912	0.205276
0.505711	0.561028	0.203627
0.534095	0.570481	0.211871
0.552787	0.583582	0.214344
0.552440	0.595191	0.207749
0.500173	0.591542	0.193734
0.446521	0.593367	0.187964
0.484597	0.638308	0.221764
0.569747	0.714760	0.279472
0.648667	0.813599	0.345424
0.663551	0.842620	0.370157
0.561786	0.720896	0.311624
0.442714	0.589718	0.237428
0.376255	0.544113	0.191261
0.376255	0.534328	0.168178
0.449983	0.539801	0.169827
0.525441	0.540133	0.183017
0.573555	0.528358	0.203627
0.599515	0.527695	0.227535
0.607477	0.540464	0.253091
0.609900	0.545108	0.260511
