0.388186	0.646308	0.674807
0.310729	0.515497	0.437018
0.192586	0.347083	0.246787
0.155515	0.275068	0.190231
0.263412	0.369872	0.308483
0.444243	0.581130	0.582262
0.566908	0.733592	0.740360
0.541893	0.697356	0.604113
0.452984	0.556062	0.394601
0.386679	0.435050	0.242931
0.414406	0.448724	0.250643
0.519590	0.604148	0.501285
0.640446	0.794439	0.781491
0.698614	0.877393	0.799486
0.665762	0.795579	0.634962
0.588306	0.628760	0.426735
0.551236	0.523245	0.338046
0.646775	0.580219	0.519280
0.817058	0.769827	0.850900
0.864075	0.936873	0.962725
0.775769	0.924339	0.826478
0.597348	0.734047	0.524422
0.433394	0.579079	0.269923
0.284509	0.557429	0.199229
0.193189	0.704193	0.358612
0.371911	0.915907	0.591260
0.551236	1.000000	0.694087
0.476793	0.828168	0.547558
0.402351	0.622379	0.376607
0.426462	0.512534	0.322622
0.594033	0.588879	0.480720
0.816456	0.773701	0.759640
0.990054	0.926846	0.967866
1.000000	0.855515	0.827764
0.871308	0.683227	0.600257
0.676311	0.530994	0.446016
0.544907	0.521878	0.415167
0.476793	0.646536	0.539846
0.441832	0.835916	0.751928
0.353828	0.873291	0.699229
0.249548	0.765953	0.474293
0.185353	0.592981	0.263496
0.160639	0.496809	0.156812
0.208559	0.523017	0.230077
0.365582	0.670237	0.532134
0.498493	0.781677	0.699229
0.549427	0.770738	0.622108
0.526823	0.610984	0.421594
0.486739	0.448496	0.254499
0.498192	0.389243	0.250643
0.672996	0.478122	0.532134
0.839361	0.620100	0.818766
0.846594	0.697812	0.853470
0.804702	0.591613	0.691517
0.709162	0.396764	0.464010
0.550030	0.264357	0.330334
0.444846	0.295807	0.412596
0.409584	0.455788	0.631106
0.400542	0.616910	0.758355
0.353225	0.603692	0.661954
0.255576	0.413856	0.392031
0.147077	0.224704	0.205655
0.126884	0.168414	0.192802
0.235081	0.296035	0.362468
0.370102	0.487238	0.584833
0.452381	0.575433	0.651671
0.431585	0.452142	0.452442
0.353828	0.272561	0.269923
0.294153	0.161349	0.204370
0.327306	0.220374	0.285347
0.427064	0.388332	0.505141
0.535262	0.539426	0.708226
0.570223	0.503418	0.650386
0.528933	0.363719	0.460154
0.480108	0.218323	0.286632
0.576251	0.184139	0.290488
0.716998	0.277347	0.485861
0.801688	0.448268	0.771208
0.758891	0.513218	0.799486
0.606088	0.447129	0.624679
0.395419	0.288286	0.384319
0.222122	0.185734	0.230077
0.181435	0.201458	0.290488
0.332429	0.349590	0.610540
0.523207	0.490428	0.787918
0.616938	0.521650	0.727507
0.506329	0.377393	0.485861
0.367390	0.209435	0.278920
0.295660	0.129900	0.233933
0.332731	0.231541	0.425450
0.354430	0.403829	0.634962
0.301688	0.517092	0.688946
0.213984	0.411121	0.475578
0.097046	0.217183	0.219794
0.000000	0.077028	0.111825
0.091923	0.110757	0.219794
0.327607	0.272334	0.469152
0.592224	0.455105	0.718509
0.642857	0.439836	0.656812
0.561181	0.283045	0.425450
0.508439	0.123063	0.273779
0.550633	0.100273	0.272494
0.660338	0.220830	0.448586
0.755877	0.413172	0.769923
0.700723	0.504330	0.871465
0.545208	0.447812	0.697944
0.488246	0.301276	0.446016
0.505124	0.212853	0.295630
0.563894	0.262534	0.350900
0.625678	0.451003	0.625964
0.670283	0.624658	0.829049
0.672694	0.663628	0.772494
0.584690	0.545123	0.564267
0.451778	0.397903	0.343188
0.339361	0.348450	0.251928
0.352321	0.460802	0.442160
0.413502	0.654284	0.697944
0.413502	0.803099	0.748072
0.351417	0.755697	0.564267
0.244424	0.580675	0.289203
0.126884	0.428669	0.110540
0.105485	0.448724	0.164525
0.194696	0.630356	0.401028
0.344183	0.845943	0.632391
0.387884	0.870784	0.614396
0.293550	0.686418	0.356041
0.185353	0.514129	0.155527
0.194394	0.460802	0.123393
0.368294	0.575205	0.294344
0.539783	0.782589	0.557841
0.600060	0.904740	0.692802
0.489150	0.803327	0.541131
0.316757	0.635597	0.330334
0.191079	0.518232	0.190231
0.212176	0.551732	0.214653
0.328813	0.718323	0.416452
0.465341	0.903373	0.655527
0.515371	0.895397	0.636247
0.484026	0.763674	0.470437
0.420133	0.606199	0.300771
0.436106	0.552188	0.282776
0.522604	0.631039	0.451157
0.642556	0.814950	0.745501
0.719108	0.899727	0.827764
0.707957	0.841386	0.691517
0.596444	0.668414	0.452442
0.485232	0.546490	0.260926
0.430983	0.542388	0.248072
0.466847	0.671604	0.519280
0.543400	0.813583	0.718509
0.594033	0.862352	0.670951
0.520796	0.719462	0.451157
0.392706	0.529170	0.239075
0.292948	0.428441	0.188946
0.317661	0.488377	0.406170
0.442737	0.641750	0.688946
0.592827	0.769599	0.767352
0.576854	0.706700	0.613111
0.434298	0.501139	0.350900
0.335744	0.325433	0.199229
0.323388	0.296263	0.276350
0.417722	0.427985	0.542417
0.613623	0.590702	0.737789
0.700422	0.626709	0.723651
0.552441	0.458979	0.480720
0.392104	0.263446	0.287918
0.331826	0.158386	0.235219
0.437613	0.233592	0.354756
0.530139	0.410210	0.580977
0.535262	0.550593	0.744216
0.440325	0.469462	0.598972
0.314346	0.293756	0.380463
0.232369	0.146080	0.249357
0.294153	0.158614	0.289203
0.432188	0.296490	0.484576
0.563894	0.473564	0.740360
0.618445	0.496582	0.730077
0.585895	0.382407	0.529563
0.493370	0.220374	0.332905
0.485232	0.162261	0.280206
0.591019	0.238377	0.424165
0.769741	0.405196	0.732648
0.845087	0.507748	0.876607
0.783303	0.472425	0.748072
0.735081	0.322242	0.537275
0.665160	0.192571	0.388175
0.567209	0.187101	0.406170
0.556661	0.317913	0.632391
0.583785	0.478578	0.830334
0.569017	0.544439	0.760925
0.462628	0.447356	0.535990
0.325196	0.279398	0.293059
0.251658	0.188013	0.173522
0.238999	0.242024	0.295630
0.282098	0.404512	0.543702
0.371609	0.548314	0.622108
0.385775	0.535096	0.512854
